uploader,n,mean_label_quality_score,clean_rate,noisy_top_mismatch_rate,pseudo_label_rate,same_class_rate,dominant_class,dominant_top
p0l1p0k3t,1,0.9740053107396204,1.0,0.0,0.0,1.0,fx-h,fx
AmenBreakGuy,1,0.9740264081010465,1.0,0.0,0.0,1.0,m-sp,m
Sandwichbill,2,0.9741453834366205,1.0,0.0,0.0,1.0,fx-o,fx
DaVoiceActor,2,0.9743072683341959,1.0,0.0,0.0,1.0,fx-o,fx
AlpaslanKaraarslan,1,0.9743893913375548,1.0,0.0,0.0,1.0,fx-o,fx
nvmbky,4,0.9743972100773746,1.0,0.0,0.0,1.0,fx-o,fx
Geruhn,1,0.974517335887616,1.0,0.0,0.0,1.0,fx-h,fx
meta4khz,1,0.9746071158758344,1.0,0.0,0.0,1.0,m-si,m
singerlelik,1,0.9746108997901459,1.0,0.0,0.0,1.0,fx-n,fx
skitsNmelanin,1,0.9746334794792751,1.0,0.0,0.0,1.0,m-si,m
6Thousand,5,0.9750034685308865,1.0,0.0,0.0,1.0,m-sp,m
damusicman29,1,0.9750682854099125,1.0,0.0,0.0,1.0,fx-o,fx
Sounds_Fab,1,0.9755115040116709,1.0,0.0,0.0,1.0,fx-h,fx
Larsverm,1,0.9757149126989209,1.0,0.0,0.0,1.0,fx-o,fx
Kenneth_Larsen,1,0.9757561537668487,1.0,0.0,0.0,1.0,fx-h,fx
Amenia,1,0.9757690519769238,1.0,0.0,0.0,1.0,fx-o,fx
Hongsungbock,2,0.9758117645594563,1.0,0.0,0.0,1.0,fx-o,fx
zeteny_zpx,1,0.9759045545212767,1.0,0.0,0.0,1.0,ss-n,ss
OnlyOz,1,0.9759277126940705,1.0,0.0,0.0,1.0,fx-o,fx
kityya,9,0.9761097753833892,1.0,0.0,0.0,1.0,fx-o,fx
Kibitzkk,1,0.9761591602820225,1.0,0.0,0.0,1.0,fx-h,fx
arther1974,2,0.9763122800917534,1.0,0.0,0.0,1.0,fx-h,fx
nimasigg,1,0.9768433107797798,1.0,0.0,0.0,1.0,fx-o,fx
Gibbert,2,0.9768599579159809,1.0,0.0,0.0,1.0,fx-o,fx
YellowTree,2,0.9769774912368202,1.0,0.0,0.0,1.0,m-si,m
BlondPanda,1,0.9771185598513392,1.0,0.0,0.0,1.0,fx-o,fx
aquasupreme,1,0.9771329474039157,1.0,0.0,0.0,1.0,m-m,m
Liammm_03,1,0.9771392926689435,1.0,0.0,0.0,1.0,fx-h,fx
doctreez,1,0.9772876015419193,1.0,0.0,0.0,1.0,fx-h,fx
jeeruff,1,0.977499558283317,1.0,0.0,0.0,1.0,m-m,m
charlie628,2,0.9775268026380362,1.0,0.0,0.0,1.0,fx-o,fx
jetpackjbd,6,0.9776260702824637,1.0,0.0,0.0,1.0,is-s,is
bigbadbowman95,1,0.9776494079888796,1.0,0.0,0.0,1.0,fx-o,fx
wanaki,1,0.9776711016677088,1.0,0.0,0.0,1.0,fx-h,fx
matsuscienz,1,0.9777956854873038,1.0,0.0,0.0,1.0,fx-n,fx
rorymceachan,1,0.9778119266243651,1.0,0.0,0.0,1.0,m-si,m
AudioCoffee,10,0.9778255152201268,1.0,0.0,0.0,1.0,m-m,m
caden_rich,1,0.977841735162299,1.0,0.0,0.0,1.0,fx-o,fx
stib,1,0.977913495791844,1.0,0.0,0.0,1.0,fx-o,fx
inner_most_garden,30,0.9780784741310488,1.0,0.0,0.0,1.0,fx-o,fx
kanaizo,1,0.9782923688143881,1.0,0.0,0.0,1.0,ss-s,ss
Steph_coin_d_etude,1,0.9783316083479707,1.0,0.0,0.0,1.0,fx-o,fx
Techrul,1,0.9783849405548982,1.0,0.0,0.0,1.0,fx-o,fx
metaphortune,1,0.9789888754485432,1.0,0.0,0.0,1.0,m-si,m
samilash3,2,0.9792712719449619,1.0,0.0,0.0,1.0,fx-o,fx
Elona_11,1,0.9792751622411474,1.0,0.0,0.0,1.0,fx-h,fx
j1987,27,0.9792910323061937,1.0,0.0,0.0,1.0,fx-o,fx
CollectionOfMemories,1,0.9793997987632782,1.0,0.0,0.0,1.0,m-si,m
CrashBulb,1,0.9794342343124226,1.0,0.0,0.0,1.0,m-m,m
myristica,1,0.9794908920908827,1.0,0.0,0.0,1.0,fx-o,fx
HECKFRICKER,4,0.9795246666268549,1.0,0.0,0.0,1.0,fx-o,fx
Devcatt,1,0.9795700415408523,1.0,0.0,0.0,1.0,fx-h,fx
Snap2,11,0.9796407562358919,1.0,0.0,0.0,1.0,fx-o,fx
jerry.berumen,1,0.9796480341723552,1.0,0.0,0.0,1.0,fx-o,fx
Oranexists,1,0.979896334431475,1.0,0.0,0.0,1.0,m-sp,m
olver,1,0.9799891370188527,1.0,0.0,0.0,1.0,fx-h,fx
CamDoesFreeSound,1,0.9799926440046413,1.0,0.0,0.0,1.0,fx-h,fx
bilal.techie,1,0.9801763769098192,1.0,0.0,0.0,1.0,fx-o,fx
jzielke011,1,0.9803534029770847,1.0,0.0,0.0,1.0,fx-o,fx
edenrosesound,1,0.9807684032539296,1.0,0.0,0.0,1.0,fx-o,fx
MorenaLuz,1,0.9808762607510109,1.0,0.0,0.0,1.0,fx-o,fx
mak2142962,13,0.9809525432799149,1.0,0.0,0.0,1.0,fx-o,fx
sillyholiday,1,0.9809906049535035,1.0,0.0,0.0,1.0,fx-o,fx
caiogracco,1,0.9810830390683467,1.0,0.0,0.0,1.0,fx-o,fx
gloggyboggler,1,0.9811079765956134,1.0,0.0,0.0,1.0,fx-o,fx
nathalicas,1,0.9812157732985812,1.0,0.0,0.0,1.0,fx-o,fx
Paulo1708,4,0.9812308799760135,1.0,0.0,0.0,1.0,fx-o,fx
soumen59,1,0.9812822044322534,1.0,0.0,0.0,1.0,fx-h,fx
raeraeleo,1,0.9813754918336473,1.0,0.0,0.0,1.0,fx-o,fx
jsa.dj,1,0.9813921762309284,1.0,0.0,0.0,1.0,is-p,is
BullRhino,1,0.9814936625177975,1.0,0.0,0.0,1.0,fx-o,fx
FoleyMakers,2,0.9815606377092498,1.0,0.0,0.0,1.0,fx-h,fx
basarunder,1,0.9815971672033991,1.0,0.0,0.0,1.0,fx-o,fx
CharliesFoley,5,0.9816453472289199,1.0,0.0,0.0,1.0,fx-h,fx
wadlebirh,1,0.9817215588133653,1.0,0.0,0.0,1.0,m-m,m
DigitalUnderglow,35,0.9817497942232726,1.0,0.0,0.0,1.0,m-sp,m
doubledownarrhytmia,2,0.9817736932003347,1.0,0.0,0.0,1.0,m-sp,m
gtrempe,1,0.9818181419668909,1.0,0.0,0.0,1.0,fx-h,fx
vibritherabjit123,1,0.9820299248721854,1.0,0.0,0.0,1.0,m-m,m
ethernel0,2,0.9821555096569863,1.0,0.0,0.0,1.0,fx-o,fx
Wilden26,1,0.9823455331518032,1.0,0.0,0.0,1.0,fx-h,fx
AnonymousMusicCreator,1,0.9825180224589072,1.0,0.0,0.0,1.0,m-sp,m
PonyStew,1,0.9826259735908711,1.0,0.0,0.0,1.0,fx-o,fx
pryano,1,0.9833107313622327,1.0,0.0,0.0,1.0,m-sp,m
not_yr,1,0.9833582813141455,1.0,0.0,0.0,1.0,fx-o,fx
quaint.shores,1,0.9833708705507055,1.0,0.0,0.0,1.0,fx-o,fx
khenshom,3,0.9834081826084966,1.0,0.0,0.0,1.0,fx-o,fx
C.O.S,1,0.9834641356810127,1.0,0.0,0.0,1.0,is-p,is
DrFahrts,2,0.9835044880729307,1.0,0.0,0.0,1.0,fx-o,fx
me-audio,2,0.9837949744789207,1.0,0.0,0.0,1.0,fx-o,fx
lisaisanut,1,0.9838236276982373,1.0,0.0,0.0,1.0,fx-o,fx
ron88888,1,0.9838598372879996,1.0,0.0,0.0,1.0,fx-o,fx
cindy_vberkel,1,0.9839062661462936,1.0,0.0,0.0,1.0,fx-o,fx
babumenos,2,0.9839081171703326,1.0,0.0,0.0,1.0,m-sp,m
Daan_S,6,0.984032394397786,1.0,0.0,0.0,1.0,is-p,is
bez_epikk,1,0.9841769565428631,1.0,0.0,0.0,1.0,fx-h,fx
steenish,2,0.9841777308538547,1.0,0.0,0.0,1.0,fx-o,fx
Soundjougi,5,0.9842486232040979,1.0,0.0,0.0,1.0,fx-h,fx
Alnotreally,3,0.9843462428258407,1.0,0.0,0.0,1.0,fx-o,fx
Mania_,1,0.9844535336561256,1.0,0.0,0.0,1.0,fx-o,fx
serbanel73,2,0.9846427602122688,1.0,0.0,0.0,1.0,fx-h,fx
ana43263466234,1,0.9847058567334135,1.0,0.0,0.0,1.0,fx-o,fx
RSSC,4,0.9851087667147552,1.0,0.0,0.0,1.0,fx-o,fx
bestkyle,1,0.9853690500267648,1.0,0.0,0.0,1.0,fx-o,fx
GoodmanIsDead,1,0.9855366493031675,1.0,0.0,0.0,1.0,fx-o,fx
BillyPalmer,1,0.9858302772329395,1.0,0.0,0.0,1.0,fx-o,fx
BMcCuiston21,2,0.985851989393618,1.0,0.0,0.0,1.0,fx-o,fx
BananaBread_V2,1,0.985893398079648,1.0,0.0,0.0,1.0,fx-o,fx
beautifuldaymonster1968,1,0.9860000278757565,1.0,0.0,0.0,1.0,fx-h,fx
Anskukisu64,1,0.9861181188832192,1.0,0.0,0.0,1.0,fx-o,fx
KevinMazzo,1,0.9862741633573057,1.0,0.0,0.0,1.0,fx-o,fx
Mishow0,1,0.9863229498993283,1.0,0.0,0.0,1.0,fx-o,fx
SpyrosPolitis,1,0.9863286466730092,1.0,0.0,0.0,1.0,fx-o,fx
Reid.p,1,0.9864799705953652,1.0,0.0,0.0,1.0,fx-o,fx
alexisrivera3d,4,0.9865745090716368,1.0,0.0,0.0,1.0,fx-h,fx
SaigeTheGhost,2,0.9866042677393371,1.0,0.0,0.0,1.0,fx-o,fx
franckwalden,1,0.9866454798782173,1.0,0.0,0.0,1.0,fx-o,fx
TheVoiceJournals,2,0.986806196051401,1.0,0.0,0.0,1.0,fx-h,fx
crackedlilith,1,0.9868082388999999,1.0,0.0,0.0,1.0,fx-h,fx
Ram_boli,1,0.9868645727762642,1.0,0.0,0.0,1.0,fx-o,fx
stevesartandcacti,1,0.9868779571819704,1.0,0.0,0.0,1.0,fx-o,fx
Leonardmedia.nl,1,0.9870226605925685,1.0,0.0,0.0,1.0,sp-s,sp
doppido01,1,0.9874500024148947,1.0,0.0,0.0,1.0,fx-o,fx
pierreluclandry,1,0.9875256483235945,1.0,0.0,0.0,1.0,fx-o,fx
dudermr,1,0.9875530123922985,1.0,0.0,0.0,1.0,fx-o,fx
Epicsoundeffects1,1,0.9879528239290386,1.0,0.0,0.0,1.0,fx-o,fx
Sirnak,2,0.9879754347718106,1.0,0.0,0.0,1.0,fx-o,fx
Trtle.T,25,0.9881252173765617,1.0,0.0,0.0,1.0,fx-o,fx
The_Legend_of_xD,1,0.988222070309533,1.0,0.0,0.0,1.0,fx-o,fx
wilhelm_tranberg,17,0.9882805046971517,1.0,0.0,0.0,1.0,m-sp,m
esmelane,1,0.9883437353789007,1.0,0.0,0.0,1.0,fx-o,fx
Soparnik,1,0.9883828893551887,1.0,0.0,0.0,1.0,fx-o,fx
zhuradier,1,0.9884884583633494,1.0,0.0,0.0,1.0,fx-o,fx
PhenixTheCat,2,0.9885449524439893,1.0,0.0,0.0,1.0,fx-o,fx
anna_bliss,6,0.9886829046968039,1.0,0.0,0.0,1.0,fx-o,fx
filo123,1,0.9890384725827452,1.0,0.0,0.0,1.0,fx-o,fx
CromaticStrok,1,0.9892543468748941,1.0,0.0,0.0,1.0,fx-o,fx
Didut,1,0.9894072588096539,1.0,0.0,0.0,1.0,fx-o,fx
Robmtzb,1,0.9899046996999998,1.0,0.0,0.0,1.0,fx-o,fx
Sound_Ocean,1,0.9902469363999999,1.0,0.0,0.0,1.0,fx-o,fx
SpinScissor,1,0.9909602008602385,1.0,0.0,0.0,1.0,is-p,is
houseluna,1,0.9943815625,1.0,0.0,0.0,1.0,is-p,is
realwisut1993,1,0.9964345654347262,1.0,0.0,0.0,1.0,is-p,is
dmiuccio,1,0.996531967,1.0,0.0,0.0,1.0,is-p,is
