sound_id,audio_emb_path,text_emb_path,confidence,class,class_top,title,tags,description,audio_text_sim,is_high_conf_4_5,is_conf_5
72826,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\72826.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\72826.npy,4,fx-o,fx,Squeaky Door.wav,"door,field-recording,squeak,stereo,xy",A stereo field recording of a squeaky door. Zoom H2 front mics.,0.3818785846233368,1,0
72836,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\72836.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\72836.npy,4,fx-h,fx,Approx 800 Cheer and Clapping 2.wav,"audience,cheer,clapping,crowd,enthusiastic,field-recording,large-crowd,laughing,laughter,people","January, 24 2009 - Robbie Burns Supper. Gear: Edirol R-4, R0DE NT-4 stereo. Greater Victoria Police Pipe Band. The hall is large and mostly made of local cedar; Crowd is approximately 800-850. This is just one of the crowds reaction to a previous piece of music or speech from the MC. Please see my Sample Pack of ""Audience Reactions""",0.6271740198135376,1,0
72837,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\72837.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\72837.npy,4,fx-h,fx,Approx 800 Cheer and Clapping.wav,"audience,cheer,clapping,crowd,enthusiastic,field-recording,large-crowd,laughing,laughter,people","January, 24 2009 - Robbie Burns Supper. Gear: Edirol R-4, R0DE NT-4 stereo. Greater Victoria Police Pipe Band. The hall is large and mostly made of local cedar; Crowd is approximately 800-850. This is just one of the crowds reaction to a previous piece of music or speech from the MC. Please see my Sample Pack of ""Audience Reactions""",0.6345229148864746,1,0
72838,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\72838.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\72838.npy,4,fx-h,fx,Approx 800 Clapping 2.wav,"audience,cheer,clapping,crowd,enthusiastic,field-recording,large-crowd,laughing,laughter,people","January, 24 2009 - Robbie Burns Supper. Gear: Edirol R-4, R0DE NT-4 stereo. Greater Victoria Police Pipe Band. The hall is large and mostly made of local cedar; Crowd is approximately 800-850. This is just one of the crowds reaction to a previous piece of music or speech from the MC. Please see my Sample Pack of ""Audience Reactions""",0.6049771904945374,1,0
72839,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\72839.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\72839.npy,4,fx-h,fx,Approx 800 Clapping 3.wav,"audience,cheer,clapping,crowd,enthusiastic,field-recording,large-crowd,laughing,laughter,people","January, 24 2009 - Robbie Burns Supper. Gear: Edirol R-4, R0DE NT-4 stereo. Greater Victoria Police Pipe Band. The hall is large and mostly made of local cedar; Crowd is approximately 800-850. This is just one of the crowds reaction to a previous piece of music or speech from the MC. Please see my Sample Pack of ""Audience Reactions""",0.5921345949172974,1,0
72842,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\72842.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\72842.npy,4,fx-h,fx,Approx 800 Laugh 1.wav,"audience,cheer,clapping,crowd,enthusiastic,field-recording,large-crowd,laughing,laughter,people","January, 24 2009 - Robbie Burns Supper. Gear: Edirol R-4, R0DE NT-4 stereo. Greater Victoria Police Pipe Band. The hall is large and mostly made of local cedar; Crowd is approximately 800-850. This is just one of the crowds reaction to a previous piece of music or speech from the MC. Please see my Sample Pack of ""Audience Reactions""",0.5777884125709534,1,0
72843,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\72843.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\72843.npy,4,fx-h,fx,Approx 800 Laughter Only 1.wav,"audience,cheer,clapping,crowd,enthusiastic,field-recording,large-crowd,laughing,laughter,people","January, 24 2009 - Robbie Burns Supper. Gear: Edirol R-4, R0DE NT-4 stereo. Greater Victoria Police Pipe Band. The hall is large and mostly made of local cedar; Crowd is approximately 800-850. This is just one of the crowds reaction to a previous piece of music or speech from the MC. Please see my Sample Pack of ""Audience Reactions""",0.6013349890708923,1,0
72846,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\72846.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\72846.npy,4,fx-h,fx,Hollering and Clapping Intro.wav,"audience,cheer,clapping,crowd,enthusiastic,field-recording,large-crowd,laughing,laughter,people","January, 24 2009 - Robbie Burns Supper. Gear: Edirol R-4, R0DE NT-4 stereo. Greater Victoria Police Pipe Band. The hall is large and mostly made of local cedar; Crowd is approximately 800-850. This is just one of the crowds reaction to a previous piece of music or speech from the MC. Please see my Sample Pack of ""Audience Reactions""",0.634793758392334,1,0
72860,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\72860.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\72860.npy,3,sp-s,sp,60.wav,"request,speak,talk,vocal,voice,female","As requested by the user ""nickhiggs"", my girlfriend saying ""sixty"". Recorded with AT2020 mic into Zoom H4.",0.5450369715690613,0,0
72877,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\72877.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\72877.npy,4,sp-s,sp,com.wav,"female,girl,request,speak,speech,talk,voice,woman","As requested by the user ""dubfyah"", my girlfriend saying ""com"". Recorded with AT2020 mic into Zoom H4.",0.6123214364051819,1,0
72879,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\72879.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\72879.npy,4,sp-s,sp,forward_slash.wav,"female,girl,request,speak,speech,talk,voice,woman","As requested by the user ""dubfyah"", my girlfriend saying ""forward slash"". Recorded with AT2020 mic into Zoom H4.",0.5437051653862,1,0
72881,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\72881.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\72881.npy,4,sp-s,sp,myspace.wav,"female,girl,request,speak,speech,talk,voice,woman","As requested by the user ""dubfyah"", my girlfriend saying ""myspace"". Recorded with AT2020 mic into Zoom H4.",0.5402638912200928,1,0
72882,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\72882.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\72882.npy,4,sp-s,sp,oracle_question.wav,"female,girl,request,speak,speech,talk,voice,woman","As requested by the user ""dubfyah"", my girlfriend saying ""oracle?"". Recorded with AT2020 mic into Zoom H4.",0.5865339636802673,1,0
72883,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\72883.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\72883.npy,5,sp-s,sp,www.wav,"female,girl,request,speak,speech,talk,voice,woman","As requested by the user ""dubfyah"", my girlfriend saying ""w-w-w"". Recorded with AT2020 mic into Zoom H4.",0.4146677851676941,1,1
72884,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\72884.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\72884.npy,4,sp-s,sp,dj.wav,"female,request,speak,speech,talk,vocal,voice","As requested by the user ""dubfyah"", my girlfriend saying ""d-j"". Recorded with AT2020 mic into Zoom H4.",0.607161819934845,1,0
72891,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\72891.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\72891.npy,4,sp-s,sp,dubfire.wav,"female,request,speak,speech,talk,vocal,voice","As requested by the user ""dubfyah"", my girlfriend saying ""dubfire"". Recorded with AT2020 mic into Zoom H4.",0.5590188503265381,1,0
72963,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\72963.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\72963.npy,5,sp-s,sp,big_blind_is_now.wav,"female,request,speak,talk,vocal,voice","As requested by the user ""nickhiggs"", my girlfriend saying ""big blind is now"". Recorded with AT2020 mic into Zoom H4.",0.5918559432029724,1,1
72984,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\72984.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\72984.npy,3,is-e,is,KICK PACK 0302.wav,"bd,drum,kick",KICK DRUM BD,0.665897786617279,0,0
73006,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\73006.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\73006.npy,3,ss-n,ss,morning birds 22 may 2009 .flac,"2009,22,5,black-bird,city-awakes,early-morning,northen-europe,soundscape,spring,suburbia","This recording was made in the late spring 22/5/2009. From 3:30 am to 5:30 am. As the birds wake up in the suburb, the European black bird's song intensifies and climaxes at 1:00 until other birds take over. The other birds are mostly smaller birds but also pigeons 1:37, mag pies and sea gulls. The recording ends with police sirens Electrovoice R10 dynamic microphone and Phase x24 fw soundcard",0.3458139896392822,0,0
73090,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\73090.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\73090.npy,4,fx-o,fx,Keys 03.wav,"clang,cling,key,keyring,keys,metal,steel",Shaking a key ring with keys. Sony PCM-D50,0.5798051953315735,1,0
73094,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\73094.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\73094.npy,4,fx-h,fx,Walk stairs 01.wav,"basement,concrete,field-recording,stairs,walk,walking",Walking up or down a concrete stairs in a basement. Sony PCM-D50,0.43792498111724854,1,0
73099,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\73099.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\73099.npy,4,fx-n,fx,Water basement 03.wav,"basement,drainage,field-recording,hose,pipe,water",Recording the water running through pipes in a large basement. Not the best recording I ever made because the sound is quite weak and I didn't want to turn up the input volume because of the noise floor. Sony PCM-D50,0.5997821092605591,1,0
73101,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\73101.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\73101.npy,3,fx-h,fx,Run basement 01.wav,"basement,concrete,field-recording,footstep,footsteps,hurry,reverb,run,running",Recording myself running through a large concrete basement. Stereo recording with the microphones at a fixed spot while I run away or towards the microphones. Sony PCM-D50,0.5884861350059509,0,0
73103,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\73103.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\73103.npy,4,fx-h,fx,Run basement 03.wav,"basement,concrete,field-recording,footstep,footsteps,hurry,reverb,run,running",Recording myself running through a large concrete basement. Stereo recording with the microphones at a fixed spot while I run away or towards the microphones. Sony PCM-D50,0.5577889680862427,1,0
73108,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\73108.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\73108.npy,4,ss-u,ss,Run basement 08.wav,"basement,concrete,field-recording,footstep,footsteps,hurry,reverb,run,running",Recording myself running through a large concrete basement. Stereo recording with the microphones at a fixed spot while I run away or towards the microphones. Sony PCM-D50,0.48504528403282166,1,0
73111,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\73111.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\73111.npy,4,fx-h,fx,Walk basement 03.wav,"basement,concrete,field-recording,foot,footsteps,reverb,walk,walking",I record myself while walking through a large basement. Stereo recording with the microphones at a fixed location while I walk around. Sony PCM-D50,0.4449370503425598,1,0
73115,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\73115.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\73115.npy,2,fx-m,fx,Elevator 02.wav,"building,down,elevator,field-recording,lift,mechanical,up",Recording inside an elevator going up and down in a building. Sony PCM-D50,0.45664021372795105,0,0
73137,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\73137.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\73137.npy,3,ss-u,ss,soccer hooligans.flac,"chanting,hooligans,police,riot,soccer,soundscape","At 0:05AM, 24 may-2009. Soccer hooligans appeared beneath my bedroom window letting me do a recording of them as they chant their favorite soccerteams name FCK.The sound clip features a lot of hooligan stuff, whistling chanting and so on.. special features are .. 7:25 Car horns honking12:06 pneumatic soccer horn13:06- 13:30 Train 16 minutes into the sound clip a civil police patrol appears, if you understand danish you can clearly tell them joking about ""beating up the fans"" and discussing ""civil arrests""",0.4090842604637146,0,0
73188,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\73188.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\73188.npy,3,ss-n,ss,Wind in the larch tree.WAV,"larix,danish,denmark,field-recording,tree,trees,whitenoise,birdsong,wind","Some wind in a Larch tree plus some birdsong and at the beginning some distant voices. All that recorded in a garden near Ovtrup / Denmark. AT3031 microphones with windjammers, R-09HR recorder and FP-24 preamp.",0.5085001587867737,0,0
73203,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\73203.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\73203.npy,3,ss-n,ss,voegel.wav,"birds,germany,may,morning,south-west",field recording in a garden near the danube,0.4671589136123657,0,0
73257,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\73257.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\73257.npy,4,fx-o,fx,Ship groans in harbour.wav,"boat,field-recording,harbour,squeak",A ship groaning in the harbour,0.30820921063423157,1,0
73265,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\73265.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\73265.npy,3,fx-o,fx,ratchet_clicks_short.aif,"clicks,ratchet",Created by circling a steel rod inside the ring end of a combination wrench. Recorded using the Voxie app on iPhone. Cropped and normalized in Amadeus Pro for Mac OS X.,0.3851907253265381,0,0
