index,audio_emb_filepath,text_emb_filepath,top_class,top_class_idx,class,class_idx
38561,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\38561.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\38561.npy,ss,4,ss-n,19
92943,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\92943.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\92943.npy,sp,2,sp-s,8
355102,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\355102.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\355102.npy,is,1,is-w,5
20695,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\20695.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\20695.npy,ss,4,ss-u,21
379058,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\379058.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\379058.npy,fx,3,fx-o,11
397673,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\397673.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\397673.npy,fx,3,fx-h,14
4530,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\4530.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\4530.npy,m,0,m-sp,0
5187,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\5187.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\5187.npy,m,0,m-sp,0
66785,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\66785.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\66785.npy,ss,4,ss-n,19
80558,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\80558.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\80558.npy,ss,4,ss-u,21
341189,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\341189.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\341189.npy,fx,3,fx-o,11
214849,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\214849.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\214849.npy,fx,3,fx-o,11
151611,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\151611.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\151611.npy,fx,3,fx-ex,17
156832,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\156832.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\156832.npy,sp,2,sp-s,8
410868,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\410868.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\410868.npy,fx,3,fx-h,14
10981,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\10981.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\10981.npy,is,1,is-w,5
20644,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\20644.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\20644.npy,fx,3,fx-el,18
25704,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\25704.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\25704.npy,is,1,is-p,3
365207,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\365207.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\365207.npy,m,0,m-si,1
59890,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\59890.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\59890.npy,is,1,is-w,5
166919,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\166919.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\166919.npy,m,0,m-sp,0
83494,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\83494.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\83494.npy,fx,3,fx-o,11
189376,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\189376.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\189376.npy,sp,2,sp-s,8
71138,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\71138.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\71138.npy,m,0,m-sp,0
57598,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\57598.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\57598.npy,ss,4,ss-u,21
39,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\39.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\39.npy,fx,3,fx-o,11
22717,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\22717.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\22717.npy,fx,3,fx-m,13
69159,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\69159.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\69159.npy,fx,3,fx-o,11
388476,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\388476.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\388476.npy,m,0,m-sp,0
210602,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\210602.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\210602.npy,sp,2,sp-s,8
232499,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\232499.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\232499.npy,fx,3,fx-n,16
358391,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\358391.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\358391.npy,is,1,is-w,5
127644,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\127644.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\127644.npy,fx,3,fx-n,16
15903,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\15903.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\15903.npy,fx,3,fx-ex,17
36231,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\36231.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\36231.npy,m,0,m-m,2
53474,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\53474.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\53474.npy,fx,3,fx-v,12
31345,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\31345.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\31345.npy,sp,2,sp-p,10
343939,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\343939.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\343939.npy,fx,3,fx-h,14
15929,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\15929.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\15929.npy,fx,3,fx-h,14
113263,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\113263.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\113263.npy,is,1,is-e,7
144260,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\144260.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\144260.npy,fx,3,fx-n,16
154029,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\154029.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\154029.npy,is,1,is-s,4
168305,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\168305.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\168305.npy,sp,2,sp-p,10
22018,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\22018.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\22018.npy,is,1,is-e,7
382885,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\382885.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\382885.npy,is,1,is-p,3
72008,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\72008.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\72008.npy,ss,4,ss-u,21
214609,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\214609.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\214609.npy,m,0,m-sp,0
254384,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\254384.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\254384.npy,sp,2,sp-s,8
13594,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\13594.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\13594.npy,sp,2,sp-s,8
197947,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\197947.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\197947.npy,sp,2,sp-s,8
241546,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\241546.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\241546.npy,sp,2,sp-s,8
375068,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\375068.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\375068.npy,is,1,is-w,5
86729,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\86729.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\86729.npy,fx,3,fx-m,13
137444,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\137444.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\137444.npy,is,1,is-p,3
76449,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\76449.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\76449.npy,fx,3,fx-n,16
50495,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\50495.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\50495.npy,fx,3,fx-a,15
3949,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\3949.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\3949.npy,fx,3,fx-el,18
15541,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\15541.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\15541.npy,ss,4,ss-n,19
270695,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\270695.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\270695.npy,m,0,m-si,1
108769,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\108769.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\108769.npy,ss,4,ss-n,19
222356,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\222356.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\222356.npy,is,1,is-p,3
187147,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\187147.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\187147.npy,fx,3,fx-o,11
383948,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\383948.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\383948.npy,m,0,m-si,1
38969,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\38969.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\38969.npy,ss,4,ss-s,22
26588,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\26588.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\26588.npy,is,1,is-e,7
39388,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\39388.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\39388.npy,fx,3,fx-o,11
6987,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\6987.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\6987.npy,fx,3,fx-a,15
96091,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\96091.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\96091.npy,is,1,is-p,3
32169,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\32169.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\32169.npy,fx,3,fx-h,14
30143,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\30143.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\30143.npy,is,1,is-s,4
120384,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\120384.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\120384.npy,ss,4,ss-u,21
143803,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\143803.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\143803.npy,is,1,is-p,3
9364,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\9364.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\9364.npy,m,0,m-si,1
252393,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\252393.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\252393.npy,m,0,m-si,1
91237,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\91237.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\91237.npy,fx,3,fx-m,13
218877,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\218877.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\218877.npy,fx,3,fx-n,16
32547,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\32547.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\32547.npy,sp,2,sp-p,10
59158,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\59158.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\59158.npy,is,1,is-p,3
38628,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\38628.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\38628.npy,is,1,is-e,7
90351,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\90351.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\90351.npy,ss,4,ss-u,21
193675,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\193675.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\193675.npy,sp,2,sp-s,8
195862,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\195862.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\195862.npy,ss,4,ss-u,21
60802,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\60802.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\60802.npy,fx,3,fx-h,14
90259,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\90259.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\90259.npy,fx,3,fx-h,14
19749,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\19749.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\19749.npy,fx,3,fx-ex,17
200551,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\200551.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\200551.npy,is,1,is-p,3
39202,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\39202.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\39202.npy,is,1,is-k,6
28672,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\28672.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\28672.npy,fx,3,fx-ex,17
29130,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\29130.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\29130.npy,fx,3,fx-el,18
23076,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\23076.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\23076.npy,m,0,m-m,2
355912,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\355912.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\355912.npy,is,1,is-s,4
15395,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\15395.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\15395.npy,fx,3,fx-o,11
121301,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\121301.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\121301.npy,ss,4,ss-n,19
183636,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\183636.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\183636.npy,m,0,m-sp,0
17146,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\17146.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\17146.npy,ss,4,ss-u,21
89124,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\89124.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\89124.npy,ss,4,ss-s,22
120963,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\120963.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\120963.npy,is,1,is-w,5
3329,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\3329.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\3329.npy,is,1,is-e,7
270470,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\270470.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\270470.npy,fx,3,fx-h,14
393461,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\393461.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\393461.npy,fx,3,fx-o,11
418458,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\418458.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\418458.npy,fx,3,fx-m,13
